user,fecha,location,tweet,columna_traducida,TextBlob,compound
luistizado,2019-10-11 23:12:08,España - Oviedo - Asturias,"RT @ElMundoTele: El programa #santiagoabascalEH, el tercero más visto en la historia de 'El Hormiguero' https://t.co/ti2NzkysBC",  elmundotele  the  santiagoabascaleh program  the third most watched in the history of    el hormiguero       t co ,positive,0.0
AlainBarrire1,2019-10-11 23:11:41,,"RT @ivanypunto2014: Muy vergonzosa la entrevista. Sacando temas populistas y tratando de dejar mal a Santiago Abascal. Economia, trabajo, s…",     the interview is very embarrassing  taking populist issues and trying to leave santiago abascal wrong  economy  work  s    ,negative,-0.7346
aratobio,2019-10-11 23:11:35,"Cádiz, España",RT @AmargaProgres: ¿Alguien puede explicarme como puede ser posible que la gente de #BoicotElHormiguero que supuestamente boicotearon la en…,  amargaprogres  can anyone explain to me how it can be possible that the people of  boicotelhormiguero who allegedly boycotted the in    ,negative,-0.4019
AllomOtrebor,2019-10-11 23:11:18,"Vilamarxant, España","RT @isaacj: Para mí la frase de la noche ha sido:

""No he venido a convencerte sino a representar a los que piensan como yo""

#SantiagoAbas…",  isaacj  for me the phrase of the night was   quot i have not come to convince you but to represent those who think like me quot    santiagoabas    ,positive,0.4367
Bigi33666152,2019-10-11 23:10:48,,"RT @vox_es: 🗣️ @Santi_ABASCAL ""Ayer conseguimos un récord de audiencia porque millones de españoles quieren oír la verdad y la autenticidad…",  vox en    santi abascal  quot yesterday we achieved an audience record because millions of spaniards want to hear the truth and authenticity    ,positive,0.3818
AlainBarrire1,2019-10-11 23:10:35,,"RT @ElMundoTele: El programa #santiagoabascalEH, el tercero más visto en la historia de 'El Hormiguero' https://t.co/ti2NzkysBC",  elmundotele  the  santiagoabascaleh program  the third most watched in the history of    el hormiguero       t co ,positive,0.0
Juanant76191969,2019-10-11 23:10:32,"Barcelona, España","RT @ElMundoTele: El programa #santiagoabascalEH, el tercero más visto en la historia de 'El Hormiguero' https://t.co/ti2NzkysBC",  elmundotele  the  santiagoabascaleh program  the third most watched in the history of    el hormiguero       t co ,positive,0.0
AllomOtrebor,2019-10-11 23:10:31,"Vilamarxant, España","RT @GandalfGris_: Qué relajadito Pablo Motos con Santiago Abascal, igualito que con Pablenin, ¿eh? #SantiagoAbascalEH https://t.co/ucZpQbHl…",  gandalfgris   how relaxed pablo motos with santiago abascal  just like with pablenin  huh   santiagoabascaleh    t co uczpqbhl,positive,0.6908
miguel45882935,2019-10-11 23:10:24,,RT @abc_es: El palo de Pablo Motos al PSOE y Pedro Sánchez por la negativa a que el presidente acuda a «El hormiguero» #SantiagoAbascalEH h…,  abc es  the stick of pablo motos to the psoe and pedro snchez for the refusal of the president to go to  quot el hormiguero quot   santiagoabascaleh h    ,positive,0.0
ClRaccon,2019-10-11 23:10:21,en la mierda,"RT @Bluper: 📺📰 | Canarias, Galicia y Cataluña, donde menos se vio a #SantiagoAbascalEH
https://t.co/QnSK0vQPun",  bluper     canary islands  galicia and catalonia  where  santiagoabascaleh was least seen    t co ,negative,0.0
JoseLuisdelRio9,2019-10-11 23:10:17,,"RT @JuanfraEscudero: 🗣Abascal en la dura entrevista con Pablo Motos no ha dudado sobre la aberrante Ley de Violencia de Género.

VOX son lo…",  juanfraescudero  basabascal in the hard interview with pablo motos has not doubted the aberrant gender violence law  vox are what    ,negative,-0.5699
t_weim,2019-10-11 23:09:57,,"RT @AgustinRosety: A nadie le han hecho una entrevista en el hormiguero como la que le han hecho hoy a @Santi_ABASCAL 

Y ha salido más que…",  agustinrosety  nobody has had an interview in the anthill like they did today to  santi abascal and it has come out more than    ,positive,0.3612
Mafalda_1205,2019-10-11 23:09:22,Ciudadana del mundo,"RT @diostuitero: Gracias a la entrevista a #SantiagoAbascalEH hemos descubierto que su currículum laboral se reduce a ""una empresa que tuve…",  diostuitero  thanks to the interview with  santiagoabascaleh we have discovered that your work resume is reduced to  quot a company i had    ,positive,0.4404
mbernabeu01,2019-10-11 23:09:17,,"RT @ivanypunto2014: Muy vergonzosa la entrevista. Sacando temas populistas y tratando de dejar mal a Santiago Abascal. Economia, trabajo, s…",     the interview is very embarrassing  taking populist issues and trying to leave santiago abascal wrong  economy  work  s    ,negative,-0.7346
Tadeo_rodper,2019-10-11 23:09:13,,RT @JuanfraEscudero: 🗣Dice Abascal en El Hormiguero que defendería la frontera de Melilla con muros más grandes si es necesario y mandaría…,  juanfraescudero  ab abascal says in el hormiguero that he would defend the border of melilla with larger walls if necessary and send,positive,0.0
Francis16893780,2019-10-11 23:09:03,España,RT @FcoCP96: Te das cuenta de que en España no existe la verdadera libertad de expresión cuando el presentador de una cadena privada tiene…,     you realize that in spain there is no real freedom of expression when the presenter of a private network has,negative,0.4588
MaaariaGon,2019-10-11 23:08:51,"Guadalajara, España","RT @cyrano_1619: Santiago Abascal, 
ese ultra católico divorciado, 
ese ultra liberal que nunca ha trabajado y solo sabe vivir de lo públic…",   cyrano   santiago abascal  that ultra divorced catholic  that ultra liberal who has never worked and only knows how to live on the public    ,positive,0.0
cap_aureliano,2019-10-11 23:08:44,CARACAS-VENEZUELA,RT @Igarrigavaz: Vaya si resulta que después de la entrevista a @Santi_ABASCAL millones de españoles han descubierto que los de VOX ni son…,  igarrigavaz  what if it turns out that after the interview with  santi abascal millions of spaniards have discovered that those of vox are not even,positive,0.0
JJGrijander,2019-10-11 23:08:40,,"RT @MaxiCuello1977: Una frase sencillamente maravillosa “Yo donaría primero para el Amazonas, porque la obra de Dios es mucho más important…",     a simply wonderful phrase i would donate first to the amazon  because god   s work is much more important,positive,0.8221
MAXIDECI,2019-10-11 23:08:15,España ,"RT @charomerlos: #SantiagoAbascalEH
Vamos a ver, Pablo motos,  la eutanasia no es aliviar las últimas horas o días de agonía , eso ya exist…",  charomerlos   santiagoabascaleh let   s see  pablo motorcycles  euthanasia is not relieving the last hours or days of agony  that already exists    ,positive,-0.6007
Ri1902,2019-10-11 23:07:47,"Montornès del Vallès, Cataluña","RT @ROSAMARI_5: #SantiagoAbascalEH
Viendo esta entrevista yo creo que a cualquier Español de bien y que ame a España no le quedará duda de…",   rosamari    santiagoabascaleh watching this interview i believe that any spanish of good and who loves spain will have no doubt of    ,positive,0.4404
GttvValor,2019-10-11 23:07:44,,"RT @voxbaleares: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜
Más claro, agua. Santiago Abascal lo explica por si alguien aún tiene dudas... Uno de…",  voxbaleares    santi abascal in  el hormiguero  more clear  water  santiago abascal explains it in case anyone still has doubts     one of    ,positive,0.1761
Ivan82236090,2019-10-11 23:07:15,,"RT @AnabelAlonso_of: ""Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siempre es preferible  un hombre…",  anabelalonso of   quot if there is a child that nobody wants and wants to adopt a gay couple  well  but a man is always preferable    ,positive,0.2263
rociovconsuegra,2019-10-11 23:07:12,"Madrid, España","RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Ordenaría la detención de Torra, la suspensión de la autonomía de Cataluña, cerrar TV3 y…",  vox en    santi abascal in  el hormiguero   quot i would order the arrest of torra  the suspension of the autonomy of catalonia  close  and    ,negative,-0.34
Arquekt,2019-10-11 23:07:02,Tercer anillo de Saturno,"@pasandoeldia1 @vox_es Pablo Motos,una vez más demostrando en su programa lo DEMAGOGO que puede llegar a ser,VOX no… https://t.co/2nHLlHgZZL",    vox es pablo motos  once again demonstrating in his program what demagogue can be  vox does not    t co ,positive,0.0
cabellosafaris,2019-10-11 23:07:01,honeymoon ave.,RT @elespanolazo: #SantiagoAbascalEH Pablo Motos es un periodista objetivo que trata por igual a todos sus invitados. https://t.co/VPHtlRQn…,  elespanolazo   santiagoabascaleh pablo motos is an objective journalist who treats all his guests equally     t co vphtlrqn,positive,0.0
Vox_LPA,2019-10-11 23:06:56,"Las Palmas de Gran Canaria, Es","RT @ElMundoTele: El programa #santiagoabascalEH, el tercero más visto en la historia de 'El Hormiguero' https://t.co/ti2NzkysBC",  elmundotele  the  santiagoabascaleh program  the third most watched in the history of    el hormiguero       t co ,positive,0.0
cabellosafaris,2019-10-11 23:06:54,honeymoon ave.,"RT @luciacuervas: Abascal: ""Yo también represento al colectivo homosexual, no se por que se nos acusa de homófobos""  #SantiagoAbascalEH htt…",  luciacuervas  abascal   quot i also represent the homosexual collective  i don   t know why we are accused of homophobes quot   santiagoabascaleh htt,positive,-0.296
dahdelvecchio,2019-10-11 23:06:19,Huesca,"RT @diostuitero: Gracias a la entrevista a #SantiagoAbascalEH hemos descubierto que su currículum laboral se reduce a ""una empresa que tuve…",  diostuitero  thanks to the interview with  santiagoabascaleh we have discovered that your work resume is reduced to  quot a company i had    ,positive,0.4404
arieb47,2019-10-11 23:06:10,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

"" (Sobre la eutanasia) Nos ponen la reflexión sobre Ramón Sampedro, un hombre en pleno us…",  vox es    santi abascal in  el hormiguero   quot  on euthanasia  they put the reflection on ramn sampedro  a man in full us,positive,0.0
AlcaydePablo,2019-10-11 23:06:02,"Bétera, España",RT @FcoCP96: Te das cuenta de que en España no existe la verdadera libertad de expresión cuando el presentador de una cadena privada tiene…,     you realize that in spain there is no real freedom of expression when the presenter of a private network has,negative,0.4588
ro192_,2019-10-11 23:05:48,MADRID-HUELVA,"RT @Holaqut80980114: #SantiagoAbascalEH

Abascal: Si hay un niño que nadie quiere y lo quiere adoptar una pareja gay, pues bueno, pero siem…",      santiagoabascaleh abascal  if there is a child that nobody wants and wants to adopt a gay couple  well  but always    ,positive,0.2263
cabellosafaris,2019-10-11 23:05:32,honeymoon ave.,"RT @GandalfGris_: Qué relajadito Pablo Motos con Santiago Abascal, igualito que con Pablenin, ¿eh? #SantiagoAbascalEH https://t.co/ucZpQbHl…",  gandalfgris   how relaxed pablo motos with santiago abascal  just like with pablenin  huh   santiagoabascaleh    t co uczpqbhl,positive,0.6908
Fridasu,2019-10-11 23:05:31,NO DM,"RT @vox_es: 🗣️ @Santi_ABASCAL ""Ayer conseguimos un récord de audiencia porque millones de españoles quieren oír la verdad y la autenticidad…",  vox en    santi abascal  quot yesterday we achieved an audience record because millions of spaniards want to hear the truth and authenticity    ,positive,0.3818
aguilarealspain,2019-10-11 23:05:06,,"RT @AgustinRosety: Hoy @Santi_ABASCAL ha estado extraordinario.

La izquierda nos quiere quitar la libertad de expresión.

Nunca nos veréis…",  agustinrosety  today  santi abascal has been extraordinary  the left wants to take away our freedom of expression  you will never see us    ,positive,0.6369
cabellosafaris,2019-10-11 23:04:50,honeymoon ave.,"RT @LasPakis: Abascal: No soy facha 
#SantiagoAbascalEH https://t.co/BbDyTT9PA5",  laspakis  abascal  i   m not a facade  santiagoabascaleh    t co ,positive,0.0
Paula_oltra,2019-10-11 23:04:39,"Valencia, ESPAÑA","RT @amandaschez: Resumen de la entrevista de Pablo Motos:

- ¿Eres facha?
- ¿Te dan asco los homosexuales?
- ¿Vas a echar a todos los inmig…",  amandaschez  summary of pablo motos interview    are you a facha    do homosexuals disgust you    are you going to throw all the immigrants    ,positive,-0.5994
sledys,2019-10-11 23:04:37,,"RT @diostuitero: Gracias a la entrevista a #SantiagoAbascalEH hemos descubierto que su currículum laboral se reduce a ""una empresa que tuve…",  diostuitero  thanks to the interview with  santiagoabascaleh we have discovered that your work resume is reduced to  quot a company i had    ,positive,0.4404
Ri1902,2019-10-11 23:03:45,"Montornès del Vallès, Cataluña","RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",  vox en    santi abascal in  el hormiguero   quot we are the only ones who would not allow women rapists out of jail    ,negative,0.4168
patrijuane,2019-10-11 23:03:44,,RT @El_Hormiguero: Comienza la ronda política de cara a las elecciones del 10 de Noviembre. Seguimos esperando la confirmación de @sanchezc…,  el hormiguero  the political round begins for the november  elections  we are still waiting for confirmation from   sanchezc    ,negative,0.0
SedCohen,2019-10-11 23:03:28,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Nosotros defendemos la ley de legítima defensa. Que una persona pueda defender su propie…",  vox en    santi abascal in  el hormiguero   quot we defend the law of self defense  that a person can defend their property    ,positive,0.128
