user,fecha,location,tweet,columna_traducida,TextBlob,compound
SoleIlusa,2019-10-15 22:51:16, Sitges ,"RT @PaulMacca14: #ErrejonEH ""Yo cuando digo Más País digo Más España"" . Claro que sí, Iñigo....El problema es que vas a apoyar a los que co…",      errejoneh  quot when i say more country i say more spain quot   of course  iigo      the problem is that you are going to support those who co    ,positive,0.0
RachelFlorFlor,2019-10-15 22:50:59,"Valencia, España","RT @MasPais_Es: 🎥 El 28A hicimos nuestro trabajo, fuimos a votar para que España tuviera un gobierno progresista. 

No podemos permitir que…",  maspais es   on  we did our job  we went to vote for spain to have a progressive government  we cannot allow    ,positive,-0.1695
isabanes,2019-10-15 22:50:15,Madrid,"RT @MasPais_Es: ""Las pensiones como mínimo todos los años tienen que subir lo que suban los precios: y esto debe estar reflejado en la Cons…",  maspais es   quot pensions at least every year have to go up as prices rise  and this should be reflected in the cons,negative,0.0
Moya2781,2019-10-15 22:49:57,Monesterio,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
LuisBlanco902,2019-10-15 22:49:48,,"RT @Nomaguanto: ¿Habéis visto a Motos preguntar a Errejón si es chavista nada más empezar la entrevista?
Yo tampoco.
#ErrejonEH",  nomaguanto  have you seen motos ask errejn if it   s chavista right after the interview  me neither   errejoneh,positive,0.0
estupendofer,2019-10-15 22:49:40,"Barcelona, España",RT @_esther_sanz: ¿Le han preguntado en #ErrejonEH cuántos trabajos en la empresa privada ha tenido?,   esther sanz  have you been asked in  errejoneh how many jobs in the private company have you had ,positive,0.0
ignigon,2019-10-15 22:49:04,"Barcelona, Tabarnia, España",RT @_esther_sanz: ¿Le han preguntado en #ErrejonEH cuántos trabajos en la empresa privada ha tenido?,   esther sanz  have you been asked in  errejoneh how many jobs in the private company have you had ,positive,0.0
Republic451,2019-10-15 22:48:50,MENA City,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
FrankDriverRac1,2019-10-15 22:48:31,IMPERIO ESPAÑOL ,"Esta perra come 3 veces al día #ErrejonEH y su novia la capillitas come más aún, se lo traga todo.",this bitch eats  times a day  errejoneh and his girlfriend the little bellies eats even more  he swallows everything ,positive,-0.5859
FacherioOeste,2019-10-15 22:48:19,"Monforte del Cid, España","RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
cimmir,2019-10-15 22:48:00,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
HectorConH_,2019-10-15 22:47:51,Moratalaz,"RT @Ivanxu07: Un 10 para el programa verde de Más País. La mayoría de las propuestas tienen una apuesta en el futuro, algo que más de un pa…",     a  for the more country green program  most proposals have a bet in the future  something that more than one pa    ,positive,0.0
marmitako5,2019-10-15 22:47:47,,"RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
miguelangelmoy1,2019-10-15 22:47:39,"Madrid, Comunidad de Madrid","RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
fbenavid,2019-10-15 22:47:37,MADrid,"RT @PaulMacca14: #ErrejonEH ""Yo cuando digo Más País digo Más España"" . Claro que sí, Iñigo....El problema es que vas a apoyar a los que co…",      errejoneh  quot when i say more country i say more spain quot   of course  iigo      the problem is that you are going to support those who co    ,positive,0.0
alesanper,2019-10-15 22:47:31,Madrid,"RT @MasPais_Es: 🌍 ""No lleguemos tarde a afrontar el cambio climático. La transición ecológica puede crear mucho empleo verde en nuestro paí…",  maspais es    quot let   s not be late to face climate change  the ecological transition can create a lot of green jobs in our country    ,negative,0.2732
estupendofer,2019-10-15 22:47:29,"Barcelona, España","RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
escoda_rosa,2019-10-15 22:47:29,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
jmtraductor1,2019-10-15 22:47:24,Madrid. España,"RT @HernandezArbizu: Ojalá tuviéramos más políticos como @ierrejon en nuestro país. Da gusto escucharle hablar. Siempre con respeto, humild…",  hernandezarbizu  i wish we had more politicians like  ierrejon in our country  nice to hear you talk  always with respect  humild    ,positive,0.8854
HectorConH_,2019-10-15 22:47:18,Moratalaz,"RT @HernandezArbizu: Ojalá tuviéramos más políticos como @ierrejon en nuestro país. Da gusto escucharle hablar. Siempre con respeto, humild…",  hernandezarbizu  i wish we had more politicians like  ierrejon in our country  nice to hear you talk  always with respect  humild    ,positive,0.8854
pitchyblacky,2019-10-15 22:47:18,,"RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
OlayoAlmudena,2019-10-15 22:47:16,,RT @pablocast13: Estaría bien que le preguntara a Errejón por la beca en negro que cobró de la Universidad de Málaga por un trabajo que nun…,     it would be nice to ask errejn about the black scholarship he received from the university of malaga for a job that never,positive,0.4215
HectorConH_,2019-10-15 22:47:10,Moratalaz,"RT @Carlos29_SA: La derecha siempre ataca asustando, mediante invenciones catastróficas, para que finalmente el voto vaya a quienes están e…",    sa  the right always attacks frightening  through catastrophic inventions  so that the vote will finally go to those who are    ,negative,-0.8519
McGregor135,2019-10-15 22:47:10,La ostia puta,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
teresaga_,2019-10-15 22:47:06,Sevilla,"RT @MasPais_Es: ""Las pensiones como mínimo todos los años tienen que subir lo que suban los precios: y esto debe estar reflejado en la Cons…",  maspais es   quot pensions at least every year have to go up as prices rise  and this should be reflected in the cons,negative,0.0
marinacaubet,2019-10-15 22:47:04,Mallorca,"Manifestación en #Palma, el domingo a las 18h.

#tsunami #ErrejonEH 

https://t.co/vsTl2ox1kE",demonstration in  palma  sunday at    tsunami  errejoneh    t co ,positive,0.1027
HectorConH_,2019-10-15 22:47:04,Moratalaz,RT @MrJoseRosales: Me ha encantado la visión de @ierrejon  sobre el reto histórico que afronta España: no podemos volver a llegar tarde a e…,  mrjoserosales  i loved the vision of  ierrejon about the historical challenge facing spain  we can   t be late for ae,positive,0.7351
McGregor135,2019-10-15 22:46:57,La ostia puta,"RT @Tonyfish78: ¿Recordáis que a Abascal Pablo Motos le preguntara por economía? #ErrejonEH

Pues eso...",     remember that abascal pablo motos was asked about economics   errejoneh well  that    ,positive,0.2732
HectorConH_,2019-10-15 22:46:36,Moratalaz,RT @MasPais_Es: 🎥 Manuela Carmena marca el camino a seguir. En Madrid se redujo la deuda un 50% y se se aumentó la inversión en servicios s…,  maspais es  uela manuela carmena marks the way forward  in madrid  the debt was reduced by   and the investment in services was increased,positive,-0.1027
y_diestro,2019-10-15 22:46:36,,"¿Alguien sabe algo de la entrevista a #ErrejonEH ? xD
🤣🤣",does anyone know anything about the  errejoneh interview  xd ,positive,0.5859
McGregor135,2019-10-15 22:45:49,La ostia puta,"RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
yonovoto60,2019-10-15 22:45:47,,RT @elboletinmadrid: Los consejeros del Ibex 35 se suben el 'sueldo' un 43% desde que acabó la crisis https://t.co/1tBpUvWsIx #ErrejonEH,  elboletinmadrid  the directors of ibex  raise the    salary      since the end of the crisis    t co   errejoneh,positive,-0.6249
Mons0115,2019-10-15 22:45:39,"Mendoza, Argentina","RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
espii_10_,2019-10-15 22:45:26,"Madrid, Comunidad de Madrid",RT @noeliaalcaraz82: Estoy esperando la pregunta de que si fuma porros  #ErrejónEH https://t.co/glU9Y0HRqh,     i   m waiting for the question that if you smoke joints   errejneh    t co ,positive,0.0
McGregor135,2019-10-15 22:45:20,La ostia puta,"RT @vargasotero: #ErrejónEH Pablo, preguntale por que cobraba de la universidad y no iba y no aparecia ni por alli. Igual que le preguntast…",  vargasotero    errejneh pablo  ask him why he charged from the university and did not go and did not appear there  just as you asked    ,positive,-0.2023
dhueso11,2019-10-15 22:44:43,Madrid,"RT @MasLatina_: 📽 ""Lo del trabajo 4 días a la semana hay que hacerlo con flexibilidad y de acuerdo con las empresas. Trabajando menos traba…",  maslatina     quot the work  days a week must be done flexibly and in accordance with the companies  working less work,negative,0.3182
teresaga_,2019-10-15 22:44:34,Sevilla,RT @EmilioDelgadoOr: Me parece bien que haya quien busque políticos que tensionen. Yo a estas alturas prefiero gente que tenga ideas claras…,  emiliodelgadoor  it seems good to me that there are those who look for politicians who stress  at this point i prefer people who have clear ideas    ,positive,0.4019
MasHortaleza,2019-10-15 22:44:34,"Hortaleza, Madrid","Los jueces han hecho su trabajo.
Los políticos no.
En Catalunya, por encima de la voluntad de castigo, está la volu… https://t.co/PYrELIVKqn",the judges have done their job  the politicians do not  in catalonia  above the will to punish  is the volu    t co pyrelivkqn,positive,-0.5267
dessconfia,2019-10-15 22:44:29,🇪🇸 V.E.R.D.E,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
Cris_Kray,2019-10-15 22:44:12,Madrid,"RT @Carlos29_SA: La derecha siempre ataca asustando, mediante invenciones catastróficas, para que finalmente el voto vaya a quienes están e…",    sa  the right always attacks frightening  through catastrophic inventions  so that the vote will finally go to those who are    ,negative,-0.8519
espii_10_,2019-10-15 22:44:10,"Madrid, Comunidad de Madrid","RT @vargasotero: #ErrejónEH Pablo, preguntale por que cobraba de la universidad y no iba y no aparecia ni por alli. Igual que le preguntast…",  vargasotero    errejneh pablo  ask him why he charged from the university and did not go and did not appear there  just as you asked    ,positive,-0.2023
jmtraductor1,2019-10-15 22:44:08,Madrid. España,"RT @maspaisjoven: El trabajo precario de la gente joven no puede sustentar las pensiones de una sociedad cada vez más envejecida.

Necesita…",  maspaisjoven  the precarious work of young people cannot support the pensions of an increasingly aging society  needs to,positive,-0.3089
